Match.Number,Date,Player,Runs,Mins,BF,X4s,X6s,SR,Pos,Dismissal,Inns,Opposition,Ground,Overs,Balls,Mdns,Runs.Conc,Wkts,Econ,Pos.B,Inns.B,Dis,Ct,St,Ct.Wk,Ct.Fi,Score,Wickets.Lost,Team.Overs,RPO,Target,Result,Op.Score,Op.Wickets.Lost,Op.Overs,Op.RPO,Op.Target,Op.Inns,Average.wicket,Avg.NB.bat,Top3.NB,Top3.runs,Bat.Catches,Bat.fail,bat.BF20,Bat.120,Top3.BF,Dism.caught,Mid.fail,clean.bowled,bowl.maxw,bowl.low_econ4,bowl.comp4,bowl.nowkt,bowl.str.exp,bowl.34.wkt,bowl.high_econ
32,03/02/12,R Ashwin,NA,NA,NA,NA,NA,NA,NA,NA,2,v Australia,Melbourne,4,24,0,23,0,5.75,7,1,0,0,0,0,0,135,2,19.4,6.86,132,1,131,10,19.4,6.66,NA,1,67.5,20.25,22.6666666667,110,3,0,2,2,100,2,0,0,2,1,2,3,25,1,1
32,03/02/12,R Vinay Kumar,NA,NA,NA,NA,NA,NA,NA,NA,2,v Australia,Melbourne,4,24,0,25,1,6.25,2,1,0,0,0,0,0,135,2,19.4,6.86,132,1,131,10,19.4,6.66,NA,1,67.5,20.25,22.6666666667,110,3,0,2,2,100,2,0,0,2,1,2,3,25,1,1
32,03/02/12,G Gambhir,56,91,60,4,0,93.33,1,not out,2,v Australia,Melbourne,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,135,2,19.4,6.86,132,1,131,10,19.4,6.66,NA,1,67.5,20.25,22.6666666667,110,3,0,2,2,100,2,0,0,2,1,2,3,25,1,1
32,03/02/12,R Sharma,NA,NA,NA,NA,NA,NA,NA,NA,2,v Australia,Melbourne,3.4,22,0,29,2,7.9,5,1,0,0,0,0,0,135,2,19.4,6.86,132,1,131,10,19.4,6.66,NA,1,67.5,20.25,22.6666666667,110,3,0,2,2,100,2,0,0,2,1,2,3,25,1,1
32,03/02/12,RG Sharma,NA,NA,NA,NA,NA,NA,NA,NA,2,v Australia,Melbourne,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,135,2,19.4,6.86,132,1,131,10,19.4,6.66,NA,1,67.5,20.25,22.6666666667,110,3,0,2,2,100,2,0,0,2,1,2,3,25,1,1
32,03/02/12,V Sehwag,23,32,16,2,1,143.75,2,caught,2,v Australia,Melbourne,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,135,2,19.4,6.86,132,1,131,10,19.4,6.66,NA,1,67.5,20.25,22.6666666667,110,3,0,2,2,100,2,0,0,2,1,2,3,25,1,1
33,30/03/12,R Ashwin,NA,NA,NA,NA,NA,NA,NA,NA,2,v South Africa,Johannesburg,4,24,0,33,1,8.25,4,1,0,0,0,0,0,71,0,7.5,9.06,83,0,219,4,20,10.95,NA,1,120,14.5,14.5,67,0,0,1,1,47,0,0,0,2,0,3,5,44,1,6
33,30/03/12,R Vinay Kumar,NA,NA,NA,NA,NA,NA,NA,NA,2,v South Africa,Johannesburg,3,18,0,32,0,10.66,3,1,0,0,0,0,0,71,0,7.5,9.06,83,0,219,4,20,10.95,NA,1,120,14.5,14.5,67,0,0,1,1,47,0,0,0,2,0,3,5,44,1,6
33,30/03/12,P Kumar,NA,NA,NA,NA,NA,NA,NA,NA,2,v South Africa,Johannesburg,2,12,0,22,0,11,1,1,0,0,0,0,0,71,0,7.5,9.06,83,0,219,4,20,10.95,NA,1,120,14.5,14.5,67,0,0,1,1,47,0,0,0,2,0,3,5,44,1,6
33,30/03/12,RG Sharma,NA,NA,NA,NA,NA,NA,NA,NA,2,v South Africa,Johannesburg,1,6,0,14,0,14,7,1,3,3,0,0,3,71,0,7.5,9.06,83,0,219,4,20,10.95,NA,1,120,14.5,14.5,67,0,0,1,1,47,0,0,0,2,0,3,5,44,1,6
33,30/03/12,RV Uthappa,18,36,19,1,0,94.73,1,not out,2,v South Africa,Johannesburg,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,71,0,7.5,9.06,83,0,219,4,20,10.95,NA,1,120,14.5,14.5,67,0,0,1,1,47,0,0,0,2,0,3,5,44,1,6
33,30/03/12,YK Pathan,NA,NA,NA,NA,NA,NA,NA,NA,2,v South Africa,Johannesburg,1,6,0,9,0,9,5,1,0,0,0,0,0,71,0,7.5,9.06,83,0,219,4,20,10.95,NA,1,120,14.5,14.5,67,0,0,1,1,47,0,0,0,2,0,3,5,44,1,6
33,30/03/12,MS Dhoni,NA,NA,NA,NA,NA,NA,NA,NA,2,v South Africa,Johannesburg,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,71,0,7.5,9.06,83,0,219,4,20,10.95,NA,1,120,14.5,14.5,67,0,0,1,1,47,0,0,0,2,0,3,5,44,1,6
33,30/03/12,G Gambhir,49,36,28,7,1,175,2,not out,2,v South Africa,Johannesburg,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,71,0,7.5,9.06,83,0,219,4,20,10.95,NA,1,120,14.5,14.5,67,0,0,1,1,47,0,0,0,2,0,3,5,44,1,6
33,30/03/12,IK Pathan,NA,NA,NA,NA,NA,NA,NA,NA,2,v South Africa,Johannesburg,4,24,0,44,1,11,2,1,0,0,0,0,0,71,0,7.5,9.06,83,0,219,4,20,10.95,NA,1,120,14.5,14.5,67,0,0,1,1,47,0,0,0,2,0,3,5,44,1,6
33,30/03/12,SK Raina,NA,NA,NA,NA,NA,NA,NA,NA,2,v South Africa,Johannesburg,4,24,0,49,2,12.25,6,1,0,0,0,0,0,71,0,7.5,9.06,83,0,219,4,20,10.95,NA,1,120,14.5,14.5,67,0,0,1,1,47,0,0,0,2,0,3,5,44,1,6
33,30/03/12,V Kohli,NA,NA,NA,NA,NA,NA,NA,NA,2,v South Africa,Johannesburg,1,6,0,15,0,15,8,1,0,0,0,0,0,71,0,7.5,9.06,83,0,219,4,20,10.95,NA,1,120,14.5,14.5,67,0,0,1,1,47,0,0,0,2,0,3,5,44,1,6
34,07/08/12,MS Dhoni,16,13,14,2,0,114.28,5,not out,1,v Sri Lanka,Pallekele,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,2,0,155,3,20,7.75,NA,1,116,10,18,6.44,156,2,51.6666666667,11.8,11.6666666667,95,5,1,3,2,81,2,0,1,4,1,2,2,27,4,0
34,07/08/12,MK Tiwary,NA,NA,NA,NA,NA,NA,NA,NA,1,v Sri Lanka,Pallekele,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,155,3,20,7.75,NA,1,116,10,18,6.44,156,2,51.6666666667,11.8,11.6666666667,95,5,1,3,2,81,2,0,1,4,1,2,2,27,4,0
34,07/08/12,R Ashwin,NA,NA,NA,NA,NA,NA,NA,NA,1,v Sri Lanka,Pallekele,4,24,0,22,1,5.5,6,2,1,1,0,0,1,155,3,20,7.75,NA,1,116,10,18,6.44,156,2,51.6666666667,11.8,11.6666666667,95,5,1,3,2,81,2,0,1,4,1,2,2,27,4,0
34,07/08/12,AB Dinda,NA,NA,NA,NA,NA,NA,NA,NA,1,v Sri Lanka,Pallekele,3,18,1,19,4,6.33,3,2,0,0,0,0,0,155,3,20,7.75,NA,1,116,10,18,6.44,156,2,51.6666666667,11.8,11.6666666667,95,5,1,3,2,81,2,0,1,4,1,2,2,27,4,0
34,07/08/12,AM Rahane,21,46,25,0,1,84,2,caught,1,v Sri Lanka,Pallekele,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,155,3,20,7.75,NA,1,116,10,18,6.44,156,2,51.6666666667,11.8,11.6666666667,95,5,1,3,2,81,2,0,1,4,1,2,2,27,4,0
34,07/08/12,SK Raina,34,43,25,3,1,136,4,not out,1,v Sri Lanka,Pallekele,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,155,3,20,7.75,NA,1,116,10,18,6.44,156,2,51.6666666667,11.8,11.6666666667,95,5,1,3,2,81,2,0,1,4,1,2,2,27,4,0
34,07/08/12,RG Sharma,NA,NA,NA,NA,NA,NA,NA,NA,1,v Sri Lanka,Pallekele,1,6,0,9,0,9,5,2,0,0,0,0,0,155,3,20,7.75,NA,1,116,10,18,6.44,156,2,51.6666666667,11.8,11.6666666667,95,5,1,3,2,81,2,0,1,4,1,2,2,27,4,0
34,07/08/12,V Kohli,68,65,48,11,1,141.66,3,caught,1,v Sri Lanka,Pallekele,3,18,0,13,0,4.33,4,2,1,1,0,0,1,155,3,20,7.75,NA,1,116,10,18,6.44,156,2,51.6666666667,11.8,11.6666666667,95,5,1,3,2,81,2,0,1,4,1,2,2,27,4,0
34,07/08/12,IK Pathan,NA,NA,NA,NA,NA,NA,NA,NA,1,v Sri Lanka,Pallekele,4,24,0,27,3,6.75,1,2,0,0,0,0,0,155,3,20,7.75,NA,1,116,10,18,6.44,156,2,51.6666666667,11.8,11.6666666667,95,5,1,3,2,81,2,0,1,4,1,2,2,27,4,0
34,07/08/12,UT Yadav,NA,NA,NA,NA,NA,NA,NA,NA,1,v Sri Lanka,Pallekele,3,18,0,24,1,8,2,2,0,0,0,0,0,155,3,20,7.75,NA,1,116,10,18,6.44,156,2,51.6666666667,11.8,11.6666666667,95,5,1,3,2,81,2,0,1,4,1,2,2,27,4,0
34,07/08/12,G Gambhir,6,7,8,1,0,75,1,bowled,1,v Sri Lanka,Pallekele,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,155,3,20,7.75,NA,1,116,10,18,6.44,156,2,51.6666666667,11.8,11.6666666667,95,5,1,3,2,81,2,0,1,4,1,2,2,27,4,0
35,11/09/12,MK Tiwary,NA,NA,NA,NA,NA,NA,NA,NA,2,v New Zealand,Chennai,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,166,4,20,8.3,168,0,167,5,20,8.35,NA,1,41.5,12.6666666667,13.3333333333,100,1,2,4,4,69,3,1,1,3,0,3,3,31,1,1
35,11/09/12,L Balaji,NA,NA,NA,NA,NA,NA,NA,NA,2,v New Zealand,Chennai,4,24,0,33,1,8.25,3,1,0,0,0,0,0,166,4,20,8.3,168,0,167,5,20,8.35,NA,1,41.5,12.6666666667,13.3333333333,100,1,2,4,4,69,3,1,1,3,0,3,3,31,1,1
35,11/09/12,SK Raina,27,31,22,2,1,122.72,3,caught,2,v New Zealand,Chennai,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,166,4,20,8.3,168,0,167,5,20,8.35,NA,1,41.5,12.6666666667,13.3333333333,100,1,2,4,4,69,3,1,1,3,0,3,3,31,1,1
35,11/09/12,MS Dhoni,22,31,23,2,0,95.65,5,not out,2,v New Zealand,Chennai,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,166,4,20,8.3,168,0,167,5,20,8.35,NA,1,41.5,12.6666666667,13.3333333333,100,1,2,4,4,69,3,1,1,3,0,3,3,31,1,1
35,11/09/12,G Gambhir,3,12,6,0,0,50,1,caught,2,v New Zealand,Chennai,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,166,4,20,8.3,168,0,167,5,20,8.35,NA,1,41.5,12.6666666667,13.3333333333,100,1,2,4,4,69,3,1,1,3,0,3,3,31,1,1
35,11/09/12,IK Pathan,NA,NA,NA,NA,NA,NA,NA,NA,2,v New Zealand,Chennai,4,24,0,31,3,7.75,2,1,0,0,0,0,0,166,4,20,8.3,168,0,167,5,20,8.35,NA,1,41.5,12.6666666667,13.3333333333,100,1,2,4,4,69,3,1,1,3,0,3,3,31,1,1
35,11/09/12,RG Sharma,4,2,2,0,0,200,6,not out,2,v New Zealand,Chennai,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,166,4,20,8.3,168,0,167,5,20,8.35,NA,1,41.5,12.6666666667,13.3333333333,100,1,2,4,4,69,3,1,1,3,0,3,3,31,1,1
35,11/09/12,V Kohli,70,67,41,10,1,170.73,2,caught,2,v New Zealand,Chennai,3,18,0,27,0,9,6,1,0,0,0,0,0,166,4,20,8.3,168,0,167,5,20,8.35,NA,1,41.5,12.6666666667,13.3333333333,100,1,2,4,4,69,3,1,1,3,0,3,3,31,1,1
35,11/09/12,Yuvraj Singh,34,49,26,1,2,130.76,4,bowled,2,v New Zealand,Chennai,2,12,0,14,0,7,4,1,1,1,0,0,1,166,4,20,8.3,168,0,167,5,20,8.35,NA,1,41.5,12.6666666667,13.3333333333,100,1,2,4,4,69,3,1,1,3,0,3,3,31,1,1
35,11/09/12,R Ashwin,NA,NA,NA,NA,NA,NA,NA,NA,2,v New Zealand,Chennai,3,18,0,34,0,11.33,5,1,1,1,0,0,1,166,4,20,8.3,168,0,167,5,20,8.35,NA,1,41.5,12.6666666667,13.3333333333,100,1,2,4,4,69,3,1,1,3,0,3,3,31,1,1
35,11/09/12,Z Khan,NA,NA,NA,NA,NA,NA,NA,NA,2,v New Zealand,Chennai,4,24,0,27,1,6.75,1,1,0,0,0,0,0,166,4,20,8.3,168,0,167,5,20,8.35,NA,1,41.5,12.6666666667,13.3333333333,100,1,2,4,4,69,3,1,1,3,0,3,3,31,1,1
36,19/09/12,MS Dhoni,18,21,9,2,1,200,6,not out,1,v Afghanistan,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,1,1,0,1,0,159,5,20,7.95,NA,1,136,10,19.3,6.97,160,2,31.8,9,10.6666666667,68,5,2,3,3,57,3,1,2,3,2,3,2,32,3,2
36,19/09/12,G Gambhir,10,14,8,1,0,125,1,bowled,1,v Afghanistan,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,159,5,20,7.95,NA,1,136,10,19.3,6.97,160,2,31.8,9,10.6666666667,68,5,2,3,3,57,3,1,2,3,2,3,2,32,3,2
36,19/09/12,IK Pathan,NA,NA,NA,NA,NA,NA,NA,NA,1,v Afghanistan,Colombo (RPS),4,24,0,29,1,7.25,2,2,0,0,0,0,0,159,5,20,7.95,NA,1,136,10,19.3,6.97,160,2,31.8,9,10.6666666667,68,5,2,3,3,57,3,1,2,3,2,3,2,32,3,2
36,19/09/12,L Balaji,NA,NA,NA,NA,NA,NA,NA,NA,1,v Afghanistan,Colombo (RPS),3.3,21,0,19,3,5.42,3,2,0,0,0,0,0,159,5,20,7.95,NA,1,136,10,19.3,6.97,160,2,31.8,9,10.6666666667,68,5,2,3,3,57,3,1,2,3,2,3,2,32,3,2
36,19/09/12,SK Raina,38,42,33,6,0,115.15,5,bowled,1,v Afghanistan,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,159,5,20,7.95,NA,1,136,10,19.3,6.97,160,2,31.8,9,10.6666666667,68,5,2,3,3,57,3,1,2,3,2,3,2,32,3,2
36,19/09/12,V Kohli,50,60,39,4,2,128.2,3,caught,1,v Afghanistan,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,159,5,20,7.95,NA,1,136,10,19.3,6.97,160,2,31.8,9,10.6666666667,68,5,2,3,3,57,3,1,2,3,2,3,2,32,3,2
36,19/09/12,Z Khan,NA,NA,NA,NA,NA,NA,NA,NA,1,v Afghanistan,Colombo (RPS),3,18,0,32,0,10.66,1,2,0,0,0,0,0,159,5,20,7.95,NA,1,136,10,19.3,6.97,160,2,31.8,9,10.6666666667,68,5,2,3,3,57,3,1,2,3,2,3,2,32,3,2
36,19/09/12,R Ashwin,NA,NA,NA,NA,NA,NA,NA,NA,1,v Afghanistan,Colombo (RPS),4,24,0,20,2,5,6,2,1,1,0,0,1,159,5,20,7.95,NA,1,136,10,19.3,6.97,160,2,31.8,9,10.6666666667,68,5,2,3,3,57,3,1,2,3,2,3,2,32,3,2
36,19/09/12,RG Sharma,1,2,1,0,0,100,7,not out,1,v Afghanistan,Colombo (RPS),1,6,0,10,0,10,4,2,1,1,0,0,1,159,5,20,7.95,NA,1,136,10,19.3,6.97,160,2,31.8,9,10.6666666667,68,5,2,3,3,57,3,1,2,3,2,3,2,32,3,2
36,19/09/12,Yuvraj Singh,18,26,20,0,1,90,4,caught,1,v Afghanistan,Colombo (RPS),4,24,0,24,3,6,5,2,1,1,0,0,1,159,5,20,7.95,NA,1,136,10,19.3,6.97,160,2,31.8,9,10.6666666667,68,5,2,3,3,57,3,1,2,3,2,3,2,32,3,2
36,19/09/12,V Sehwag,8,25,10,1,0,80,2,caught,1,v Afghanistan,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,159,5,20,7.95,NA,1,136,10,19.3,6.97,160,2,31.8,9,10.6666666667,68,5,2,3,3,57,3,1,2,3,2,3,2,32,3,2
37,23/09/12,AB Dinda,NA,NA,NA,NA,NA,NA,NA,NA,1,v England,Colombo (RPS),2,12,0,26,1,13,3,2,0,0,0,0,0,170,4,20,8.5,NA,1,80,10,14.4,5.45,171,2,42.5,13.3333333333,15,93,3,3,3,2,78,3,2,1,4,2,2,2,17,5,2
37,23/09/12,G Gambhir,45,70,38,5,0,118.42,1,caught,1,v England,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,2,2,0,0,2,170,4,20,8.5,NA,1,80,10,14.4,5.45,171,2,42.5,13.3333333333,15,93,3,3,3,2,78,3,2,1,4,2,2,2,17,5,2
37,23/09/12,IK Pathan,8,14,8,1,0,100,2,bowled,1,v England,Colombo (RPS),3,18,0,17,2,5.66,1,2,0,0,0,0,0,170,4,20,8.5,NA,1,80,10,14.4,5.45,171,2,42.5,13.3333333333,15,93,3,3,3,2,78,3,2,1,4,2,2,2,17,5,2
37,23/09/12,L Balaji,NA,NA,NA,NA,NA,NA,NA,NA,1,v England,Colombo (RPS),1,6,0,10,0,10,2,2,0,0,0,0,0,170,4,20,8.5,NA,1,80,10,14.4,5.45,171,2,42.5,13.3333333333,15,93,3,3,3,2,78,3,2,1,4,2,2,2,17,5,2
37,23/09/12,Yuvraj Singh,NA,NA,NA,NA,NA,NA,NA,NA,1,v England,Colombo (RPS),0.4,4,0,2,0,3,6,2,0,0,0,0,0,170,4,20,8.5,NA,1,80,10,14.4,5.45,171,2,42.5,13.3333333333,15,93,3,3,3,2,78,3,2,1,4,2,2,2,17,5,2
37,23/09/12,Harbhajan Singh,NA,NA,NA,NA,NA,NA,NA,NA,1,v England,Colombo (RPS),4,24,2,12,4,3,4,2,0,0,0,0,0,170,4,20,8.5,NA,1,80,10,14.4,5.45,171,2,42.5,13.3333333333,15,93,3,3,3,2,78,3,2,1,4,2,2,2,17,5,2
37,23/09/12,SK Raina,1,2,1,0,0,100,6,not out,1,v England,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,170,4,20,8.5,NA,1,80,10,14.4,5.45,171,2,42.5,13.3333333333,15,93,3,3,3,2,78,3,2,1,4,2,2,2,17,5,2
37,23/09/12,V Kohli,40,33,32,6,0,125,3,caught,1,v England,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,170,4,20,8.5,NA,1,80,10,14.4,5.45,171,2,42.5,13.3333333333,15,93,3,3,3,2,78,3,2,1,4,2,2,2,17,5,2
37,23/09/12,MS Dhoni,9,23,8,1,0,112.5,5,caught,1,v England,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,1,0,1,0,0,170,4,20,8.5,NA,1,80,10,14.4,5.45,171,2,42.5,13.3333333333,15,93,3,3,3,2,78,3,2,1,4,2,2,2,17,5,2
37,23/09/12,PP Chawla,NA,NA,NA,NA,NA,NA,NA,NA,1,v England,Colombo (RPS),4,24,1,13,2,3.25,5,2,0,0,0,0,0,170,4,20,8.5,NA,1,80,10,14.4,5.45,171,2,42.5,13.3333333333,15,93,3,3,3,2,78,3,2,1,4,2,2,2,17,5,2
37,23/09/12,RG Sharma,55,48,33,5,1,166.66,4,not out,1,v England,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,170,4,20,8.5,NA,1,80,10,14.4,5.45,171,2,42.5,13.3333333333,15,93,3,3,3,2,78,3,2,1,4,2,2,2,17,5,2
38,28/09/12,PP Chawla,NA,NA,NA,NA,NA,NA,NA,NA,1,v Australia,Colombo (RPS),1,6,0,14,0,14,4,2,0,0,0,0,0,140,7,20,7,NA,0,141,1,14.5,9.5,141,2,20,7.2857142857,9.6666666667,63,0,2,2,2,55,5,2,1,1,0,0,7,32,0,5
38,28/09/12,V Kohli,15,18,13,2,0,115.38,3,caught,1,v Australia,Colombo (RPS),1,6,0,10,0,10,6,2,0,0,0,0,0,140,7,20,7,NA,0,141,1,14.5,9.5,141,2,20,7.2857142857,9.6666666667,63,0,2,2,2,55,5,2,1,1,0,0,7,32,0,5
38,28/09/12,R Ashwin,16,18,12,1,1,133.33,8,not out,1,v Australia,Colombo (RPS),3.5,23,0,32,0,8.34,1,2,0,0,0,0,0,140,7,20,7,NA,0,141,1,14.5,9.5,141,2,20,7.2857142857,9.6666666667,63,0,2,2,2,55,5,2,1,1,0,0,7,32,0,5
38,28/09/12,RG Sharma,1,5,2,0,0,50,5,bowled,1,v Australia,Colombo (RPS),1,6,0,12,0,12,8,2,0,0,0,0,0,140,7,20,7,NA,0,141,1,14.5,9.5,141,2,20,7.2857142857,9.6666666667,63,0,2,2,2,55,5,2,1,1,0,0,7,32,0,5
38,28/09/12,SK Raina,26,40,19,4,0,136.84,6,caught,1,v Australia,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,140,7,20,7,NA,0,141,1,14.5,9.5,141,2,20,7.2857142857,9.6666666667,63,0,2,2,2,55,5,2,1,1,0,0,7,32,0,5
38,28/09/12,IK Pathan,31,48,30,2,1,103.33,2,caught,1,v Australia,Colombo (RPS),1,6,0,19,0,19,5,2,0,0,0,0,0,140,7,20,7,NA,0,141,1,14.5,9.5,141,2,20,7.2857142857,9.6666666667,63,0,2,2,2,55,5,2,1,1,0,0,7,32,0,5
38,28/09/12,MS Dhoni,15,21,21,2,0,71.42,7,caught,1,v Australia,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,140,7,20,7,NA,0,141,1,14.5,9.5,141,2,20,7.2857142857,9.6666666667,63,0,2,2,2,55,5,2,1,1,0,0,7,32,0,5
38,28/09/12,G Gambhir,17,12,12,3,0,141.66,1,run out,1,v Australia,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,140,7,20,7,NA,0,141,1,14.5,9.5,141,2,20,7.2857142857,9.6666666667,63,0,2,2,2,55,5,2,1,1,0,0,7,32,0,5
38,28/09/12,Harbhajan Singh,1,2,1,0,0,100,9,not out,1,v Australia,Colombo (RPS),2,12,0,20,0,10,3,2,0,0,0,0,0,140,7,20,7,NA,0,141,1,14.5,9.5,141,2,20,7.2857142857,9.6666666667,63,0,2,2,2,55,5,2,1,1,0,0,7,32,0,5
38,28/09/12,Yuvraj Singh,8,11,10,1,0,80,4,caught,1,v Australia,Colombo (RPS),2,12,0,16,1,8,7,2,0,0,0,0,0,140,7,20,7,NA,0,141,1,14.5,9.5,141,2,20,7.2857142857,9.6666666667,63,0,2,2,2,55,5,2,1,1,0,0,7,32,0,5
38,28/09/12,Z Khan,NA,NA,NA,NA,NA,NA,NA,NA,1,v Australia,Colombo (RPS),3,18,0,18,0,6,2,2,0,0,0,0,0,140,7,20,7,NA,0,141,1,14.5,9.5,141,2,20,7.2857142857,9.6666666667,63,0,2,2,2,55,5,2,1,1,0,0,7,32,0,5
39,30/09/12,IK Pathan,NA,NA,NA,NA,NA,NA,NA,NA,2,v Pakistan,Colombo (RPS),3,18,0,30,1,10,2,1,0,0,0,0,0,129,2,17,7.58,129,1,128,10,19.4,6.5,NA,1,64.5,14.5,15.6666666667,107,0,1,2,2,87,2,0,0,3,1,1,1,30,5,1
39,30/09/12,L Balaji,NA,NA,NA,NA,NA,NA,NA,NA,2,v Pakistan,Colombo (RPS),3.4,22,0,22,3,6,3,1,0,0,0,0,0,129,2,17,7.58,129,1,128,10,19.4,6.5,NA,1,64.5,14.5,15.6666666667,107,0,1,2,2,87,2,0,0,3,1,1,1,30,5,1
39,30/09/12,Yuvraj Singh,19,24,16,2,0,118.75,4,not out,2,v Pakistan,Colombo (RPS),3,18,0,16,2,5.33,5,1,0,0,0,0,0,129,2,17,7.58,129,1,128,10,19.4,6.5,NA,1,64.5,14.5,15.6666666667,107,0,1,2,2,87,2,0,0,3,1,1,1,30,5,1
39,30/09/12,Z Khan,NA,NA,NA,NA,NA,NA,NA,NA,2,v Pakistan,Colombo (RPS),3,18,0,22,0,7.33,1,1,0,0,0,0,0,129,2,17,7.58,129,1,128,10,19.4,6.5,NA,1,64.5,14.5,15.6666666667,107,0,1,2,2,87,2,0,0,3,1,1,1,30,5,1
39,30/09/12,V Kohli,78,61,61,8,2,127.86,3,not out,2,v Pakistan,Colombo (RPS),3,18,0,21,1,7,6,1,0,0,0,0,0,129,2,17,7.58,129,1,128,10,19.4,6.5,NA,1,64.5,14.5,15.6666666667,107,0,1,2,2,87,2,0,0,3,1,1,1,30,5,1
39,30/09/12,V Sehwag,29,38,24,4,0,120.83,2,caught,2,v Pakistan,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,129,2,17,7.58,129,1,128,10,19.4,6.5,NA,1,64.5,14.5,15.6666666667,107,0,1,2,2,87,2,0,0,3,1,1,1,30,5,1
39,30/09/12,G Gambhir,0,2,2,0,0,0,1,caught,2,v Pakistan,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,129,2,17,7.58,129,1,128,10,19.4,6.5,NA,1,64.5,14.5,15.6666666667,107,0,1,2,2,87,2,0,0,3,1,1,1,30,5,1
39,30/09/12,RG Sharma,NA,NA,NA,NA,NA,NA,NA,NA,2,v Pakistan,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,129,2,17,7.58,129,1,128,10,19.4,6.5,NA,1,64.5,14.5,15.6666666667,107,0,1,2,2,87,2,0,0,3,1,1,1,30,5,1
39,30/09/12,SK Raina,NA,NA,NA,NA,NA,NA,NA,NA,2,v Pakistan,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,2,129,2,17,7.58,129,1,128,10,19.4,6.5,NA,1,64.5,14.5,15.6666666667,107,0,1,2,2,87,2,0,0,3,1,1,1,30,5,1
39,30/09/12,MS Dhoni,NA,NA,NA,NA,NA,NA,NA,NA,2,v Pakistan,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,1,4,4,0,4,0,129,2,17,7.58,129,1,128,10,19.4,6.5,NA,1,64.5,14.5,15.6666666667,107,0,1,2,2,87,2,0,0,3,1,1,1,30,5,1
39,30/09/12,R Ashwin,NA,NA,NA,NA,NA,NA,NA,NA,2,v Pakistan,Colombo (RPS),4,24,0,16,2,4,4,1,0,0,0,0,0,129,2,17,7.58,129,1,128,10,19.4,6.5,NA,1,64.5,14.5,15.6666666667,107,0,1,2,2,87,2,0,0,3,1,1,1,30,5,1
40,02/10/12,G Gambhir,8,15,12,1,0,66.66,1,bowled,1,v South Africa,Colombo (RPS),NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,152,6,20,7.6,NA,1,151,10,19.5,7.61,153,2,25.3333333333,10.1428571429,4.3333333333,27,6,2,2,4,32,1,0,3,3,2,3,1,26,2,1
40,02/10/12,R Ashwin,NA,NA,NA,NA,NA,NA,NA,NA,1,v South Africa,Colombo (RPS),4,24,0,27,1,6.75,5,2,0,0,0,0,0,152,6,20,7.6,NA,1,151,10,19.5,7.61,153,2,25.3333333333,10.1428571429,4.3333333333,27,6,2,2,4,32,1,0,3,3,2,3,1,26,2,1
